노출키워드,연관키워드,검색(PC),검색(폰),평균클릭(PC),평균클릭(폰),평클릭률(PC),평균클릭률(폰),노출광고수,경쟁도,총검색,총클릭
PPF시공가격,PPF시공가격,1030,7160,10.7,229.2,1.13,3.69,15,높음,8190.0,239.9
PPF시공가격,자동차랩핑비용,930,6760,6.9,200.0,0.77,3.11,15,높음,7690.0,206.9
PPF시공가격,랩핑지,1760,8270,1.7,169.7,0.12,2.27,15,높음,10030.0,171.39999999999995
PPF시공가격,문콕방지도어가드,1380,7030,8.5,149.0,0.68,2.22,15,높음,8410.0,157.5
PPF시공가격,신차패키지가격,690,2660,7.9,104.3,1.25,4.26,15,높음,3350.0,112.2
PPF시공가격,PPF필름,1640,4750,7.7,75.3,0.53,1.77,15,높음,6390.0,83.0
PPF시공가격,랩핑,3340,9020,7.8,62.8,0.26,0.76,15,높음,12360.0,70.6
PPF시공가격,자전거스티커,740,3150,9.3,58.7,1.37,2.0,15,높음,3890.0,68.0
PPF시공가격,자동차래핑,340,1980,2.9,61.1,0.9,3.31,15,높음,2320.0,64.0
PPF시공가격,데칼스티커,540,2070,6.3,56.9,1.34,2.91,15,높음,2610.0,63.2
PPF시공가격,차량랩핑,970,2180,19.9,42.0,2.21,2.11,15,높음,3150.0,61.9
PPF시공가격,흡음제,860,1520,9.3,50.4,1.16,3.69,15,높음,2380.0,59.7
PPF시공가격,테슬라카페,1710,3660,31.1,2.0,1.85,0.06,4,낮음,5370.0,33.1
양모헤라,시트지,11600,51100,123.5,1177.8,1.2,2.55,15,높음,62700.0,1301.3
양모헤라,웨인스코팅,3930,22600,22.5,520.6,0.67,2.65,15,높음,26530.0,543.1
양모헤라,3M장갑,5840,20000,25.9,490.5,0.52,2.8,15,높음,25840.0,516.4
양모헤라,마스킹테이프,7470,30300,30.3,360.0,0.45,1.31,15,높음,37770.0,390.3
양모헤라,실리콘,11000,33000,40.7,219.8,0.44,0.75,15,높음,44000.0,260.5
양모헤라,실리콘테이프,3240,12500,22.1,161.5,0.75,1.4,15,높음,15740.0,183.6
양모헤라,양면테이프,4680,9270,27.4,74.3,0.66,0.89,15,높음,13950.0,101.7
썬팅전용,썬팅전용,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
기스방지,기스방지,40,130,0.0,0.0,0.0,0.0,3,높음,170.0,0.0
광고,로고제작,4620,7990,142.5,325.4,3.33,4.49,15,높음,12610.0,467.9
광고,메일,27200,145900,5.9,460.9,0.03,0.35,14,높음,173100.0,466.8
광고,도매사이트,3550,4120,115.1,239.0,3.59,6.66,15,높음,7670.0,354.1
광고,배너,8900,14000,76.5,224.0,0.97,1.79,15,높음,22900.0,300.5
광고,리뷰플레이스,25600,33700,232.4,20.5,1.19,0.09,1,낮음,59300.0,252.9
광고,지도,641100,1044900,141.0,96.7,0.03,0.01,15,높음,1686000.0,237.7
광고,브랜딩,5180,5260,37.7,61.5,0.81,1.32,15,높음,10440.0,99.2
광고,마케팅,21800,18100,36.9,53.2,0.2,0.35,15,높음,39900.0,90.1
광고,광고대행사,2650,1900,54.9,21.0,2.24,1.21,15,높음,4550.0,75.9
광고,광고,10100,14600,16.2,50.7,0.19,0.42,15,높음,24700.0,66.9
광고,온라인마케팅,2820,2090,41.7,22.8,1.64,1.2,15,높음,4910.0,64.5
광고,네이버플레이스광고,4510,4300,10.4,51.5,0.25,1.25,15,높음,8810.0,61.9
광고,컨설팅,5860,10700,18.5,37.8,0.35,0.39,15,높음,16560.0,56.3
광고,옥외광고,2750,2240,23.9,28.5,0.94,1.42,15,높음,4990.0,52.4
광고,페이스북광고,2810,2790,21.5,26.3,0.84,1.07,15,높음,5600.0,47.8
광고,배너광고,1540,1610,12.3,30.0,0.88,2.1,15,높음,3150.0,42.3
광고,CRM,8800,8500,19.5,17.3,0.25,0.23,15,높음,17300.0,36.8
광고,배민리뷰,580,4200,2.9,27.0,0.52,0.68,12,중간,4780.0,29.9
광고,웹사이트,2030,1940,7.5,21.0,0.41,1.22,15,높음,3970.0,28.5
광고,마케팅자격증,1530,2360,4.2,22.8,0.31,1.09,15,높음,3890.0,27.0
광고,키워드광고,5700,1760,10.6,12.7,0.21,0.8,15,높음,7460.0,23.3
광고,검색광고,13200,4680,9.3,13.0,0.08,0.3,15,높음,17880.0,22.3
광고,구글광고,1940,1190,6.4,10.8,0.36,1.0,15,높음,3130.0,17.200000000000006
광고,플레이스광고,2160,1240,3.9,13.1,0.2,1.21,15,높음,3400.0,17.0
광고,퍼포먼스마케팅,3230,2630,9.3,7.4,0.31,0.32,15,높음,5860.0,16.700000000000006
카본시트지,시트지,11600,51100,123.5,1177.8,1.2,2.55,15,높음,62700.0,1301.3
카본시트지,자동차썬팅가격,1730,13600,20.8,411.3,1.18,2.84,15,높음,15330.0,432.1
카본시트지,창문시트지,4000,18100,42.9,350.5,1.15,2.08,15,높음,22100.0,393.4
카본시트지,자동차썬팅추천,2490,13600,14.5,256.8,0.6,1.9,15,높음,16090.0,271.3
카본시트지,자동차랩핑,2250,9480,26.5,233.6,1.3,2.62,15,높음,11730.0,260.1
카본시트지,자동차랩핑비용,930,6760,6.9,200.0,0.77,3.11,15,높음,7690.0,206.9
카본시트지,썬팅,4100,16400,12.2,190.0,0.31,1.14,15,높음,20500.0,202.2
카본시트지,베란다탄성코트,1760,12400,9.3,183.0,0.61,1.55,15,높음,14160.0,192.3
카본시트지,자동차썬팅,2270,9520,17.7,156.0,0.76,1.6,15,높음,11790.0,173.7
카본시트지,랩핑지,1760,8270,1.7,169.7,0.12,2.27,15,높음,10030.0,171.39999999999995
카본시트지,주방타일시트지,750,6840,5.8,154.3,0.84,2.42,15,높음,7590.0,160.10000000000005
전용,전용,2770,3090,0.0,0.0,0.0,0.0,0,낮음,5860.0,0.0
연질,소음방지매트,960,5350,9.5,132.1,1.12,2.66,15,높음,6310.0,141.6
연질,실리콘호스,1850,3210,28.9,62.5,1.72,2.04,15,높음,5060.0,91.4
랩핑지,스티커제작,19400,30900,774.8,1740.2,4.52,6.34,15,높음,50300.0,2515.0
랩핑지,스티커주문제작,4710,15800,197.3,1135.4,4.68,8.07,15,높음,20510.0,1332.7
랩핑지,시트지,11600,51100,123.5,1177.8,1.2,2.55,15,높음,62700.0,1301.3
랩핑지,소품샵,4000,31700,77.7,683.5,2.15,2.3,15,높음,35700.0,761.2
랩핑지,스티커,15000,41100,166.8,465.0,1.24,1.27,15,높음,56100.0,631.8
랩핑지,제주도가볼만한곳,8580,89500,18.9,429.7,0.24,0.5,15,높음,98080.0,448.6
랩핑지,다꾸스티커,2420,13200,22.8,408.5,1.07,3.49,15,높음,15620.0,431.3
랩핑지,창문시트지,4000,18100,42.9,350.5,1.15,2.08,15,높음,22100.0,393.4
랩핑지,자동차랩핑,2250,9480,26.5,233.6,1.3,2.62,15,높음,11730.0,260.1
랩핑지,제주소품샵,1060,12800,13.7,213.7,1.43,1.76,10,중간,13860.0,227.4
랩핑지,씰스티커,1560,10400,5.6,213.2,0.41,2.18,15,높음,11960.0,218.8
랩핑지,랩핑지,1760,8270,1.7,169.7,0.12,2.27,15,높음,10030.0,171.39999999999995
랩핑지,제주도소품샵,1170,9310,10.0,141.0,0.94,1.59,14,높음,10480.0,151.0
스텐실,스티커주문제작,4710,15800,197.3,1135.4,4.68,8.07,15,높음,20510.0,1332.7
스텐실,도장,21100,56200,209.7,671.8,1.11,1.32,15,높음,77300.0,881.5
스텐실,보석십자수액자,570,6210,15.5,321.2,2.97,5.72,15,높음,6780.0,336.7
스텐실,커플아이템,2340,14300,8.9,184.7,0.43,1.47,15,높음,16640.0,193.6
스텐실,팝아트,4060,14200,12.9,177.5,0.42,1.62,15,높음,18260.0,190.4
스텐실,냅킨아트,750,3260,18.3,169.2,2.7,5.67,15,높음,4010.0,187.5
스텐실,모자이크타일,2470,9230,24.6,140.8,1.14,1.67,15,높음,11700.0,165.4
스텐실,시트지제작,1640,3220,44.7,114.5,2.9,3.98,15,높음,4860.0,159.2
스텐실,취미추천,1760,9990,5.2,151.5,0.32,1.61,15,높음,11750.0,156.7
스텐실,벽화,3170,11800,22.5,128.0,0.79,1.13,15,높음,14970.0,150.5
스텐실,유리시트지,1750,7160,27.8,113.3,1.7,1.76,15,높음,8910.0,141.1
스텐실,자동차스티커,1550,8550,18.8,120.3,1.3,1.47,15,높음,10100.0,139.1
스텐실,벽인테리어,1300,8970,9.0,127.8,0.81,1.58,15,높음,10270.0,136.8
스텐실,스텐실도안,1580,3880,13.6,122.5,1.46,4.6,15,높음,5460.0,136.1
스텐실,거실아트월,840,4080,13.3,112.3,1.69,2.95,15,높음,4920.0,125.6
스텐실,차량용스티커,1090,5710,17.7,104.5,1.78,1.92,15,높음,6800.0,122.2
스텐실,미니어처만들기,660,4330,5.1,115.2,0.9,2.93,15,높음,4990.0,120.3
스텐실,차량스티커,1480,7910,20.0,91.8,1.47,1.27,15,높음,9390.0,111.8
스텐실,강아지이름표,890,6900,4.5,98.8,0.56,1.55,15,높음,7790.0,103.3
스텐실,벽지추천,390,3040,6.1,90.1,1.7,3.21,15,높음,3430.0,96.2
스텐실,캠핑문패,580,3240,1.9,71.3,0.4,2.53,15,높음,3820.0,73.2
스텐실,예쁜그림,1470,7040,4.5,68.3,0.35,1.05,15,높음,8510.0,72.8
스텐실,스텐실,3140,7190,7.9,58.3,0.31,0.98,15,높음,10330.0,66.2
스텐실,카페입간판,590,2950,9.6,54.5,1.66,2.01,15,높음,3540.0,64.1
스텐실,트릭아트,1050,4070,12.6,49.5,1.4,1.28,15,높음,5120.0,62.1
스텐실,유리창문시트지,410,2870,5.8,51.7,1.51,1.86,15,높음,3280.0,57.5
스텐실,우레탄,4150,6720,16.2,36.5,0.44,0.62,15,높음,10870.0,52.7
스텐실,옹벽,3160,3990,7.6,45.0,0.27,1.3,15,높음,7150.0,52.6
스텐실,레이저각인기,1850,4000,10.7,41.8,0.66,1.18,15,높음,5850.0,52.5
우레탄,에폭시바닥시공,1970,9400,29.9,390.8,1.64,4.45,15,높음,11370.0,420.7
우레탄,단열재,4970,10700,50.7,269.3,1.11,2.64,15,높음,15670.0,320.0
우레탄,아이소핑크,3410,7020,35.7,171.5,1.11,2.58,15,높음,10430.0,207.2
우레탄,에폭시,8380,21800,17.5,171.0,0.24,0.84,15,높음,30180.0,188.5
우레탄,옥상방수공사,920,4190,16.3,161.0,2.16,4.51,15,높음,5110.0,177.3
우레탄,열반사단열재,1840,2930,48.4,122.5,2.86,4.22,15,높음,4770.0,170.9
우레탄,우레탄폼,4900,15600,17.0,141.3,0.4,1.0,15,높음,20500.0,158.3
우레탄,바닥에폭시,1040,3890,12.5,135.3,1.31,3.79,15,높음,4930.0,147.8
우레탄,스타코마감,1350,3090,21.4,124.1,1.77,4.22,15,높음,4440.0,145.5
우레탄,우레탄방수,1720,3910,12.6,108.0,0.85,3.03,15,높음,5630.0,120.6
우레탄,타이밍벨트,2370,5530,32.5,67.8,1.54,1.35,15,높음,7900.0,100.3
우레탄,옥상방수페인트,720,3730,7.9,79.7,1.33,2.49,15,높음,4450.0,87.60000000000002
우레탄,방수,2520,5800,13.6,74.0,0.63,1.48,15,높음,8320.0,87.6
우레탄,조형물,2310,3130,14.4,69.0,0.69,2.47,15,높음,5440.0,83.4
우레탄,녹제거제,2680,8060,10.5,71.8,0.45,0.98,15,높음,10740.0,82.3
우레탄,워터펌프,2240,7470,14.1,65.2,0.66,0.88,15,높음,9710.0,79.3
우레탄,방수실리콘,1690,6390,7.2,65.0,0.55,1.29,15,높음,8080.0,72.2
우레탄,스텐실,3140,7190,7.9,58.3,0.31,0.98,15,높음,10330.0,66.2
우레탄,보온재,1690,2970,15.2,48.8,0.98,1.81,15,높음,4660.0,64.0
우레탄,고무링,1370,3360,12.5,50.4,1.01,1.66,15,높음,4730.0,62.9
우레탄,FRP,4140,5330,20.7,40.8,0.55,0.86,15,높음,9470.0,61.5
우레탄,플라스틱,6160,10600,11.3,47.3,0.22,0.53,15,높음,16760.0,58.6
우레탄,CNC가공,2340,3520,12.7,44.8,0.61,1.39,15,높음,5860.0,57.5
우레탄,물펌프,900,3440,5.7,49.0,0.67,1.37,15,높음,4340.0,54.7
우레탄,테프론,3540,5550,17.5,35.8,0.54,0.71,15,높음,9090.0,53.3
우레탄,스크류,2200,4180,12.2,40.8,0.63,1.09,15,높음,6380.0,53.0
우레탄,우레탄,4150,6720,16.2,36.5,0.44,0.62,15,높음,10870.0,52.7
우레탄,PP,5250,8460,7.7,40.7,0.17,0.53,15,높음,13710.0,48.40000000000001
우레탄,고무,2590,6230,13.5,31.7,0.58,0.56,15,높음,8820.0,45.2
우레탄,PVC,10400,18500,14.2,25.7,0.16,0.16,15,높음,28900.0,39.9
우레탄,미끄럼방지,1290,3220,6.6,33.0,0.6,1.18,15,높음,4510.0,39.6
차도색,자동차유리막코팅가격,1900,12200,18.1,352.8,1.02,3.05,15,높음,14100.0,370.9
차도색,자동차랩핑,2250,9480,26.5,233.6,1.3,2.62,15,높음,11730.0,260.1
차도색,자동차광택비용,1220,8460,12.2,241.7,1.03,2.89,15,높음,9680.0,253.9
차도색,자동차스크래치제거,910,5650,6.7,163.6,0.78,2.88,15,높음,6560.0,170.29999999999995
차도색,자동차도색비용,750,6480,5.9,138.3,0.82,2.21,15,높음,7230.0,144.20000000000005
차도색,자동차스티커,1550,8550,18.8,120.3,1.3,1.47,15,높음,10100.0,139.1
차도색,자동차기스제거,740,6850,5.7,114.7,0.81,1.79,15,높음,7590.0,120.4
차도색,차량스티커,1480,7910,20.0,91.8,1.47,1.27,15,높음,9390.0,111.8
차도색,자동차흠집제거,600,4330,5.1,103.3,0.95,2.6,15,높음,4930.0,108.4
차도색,자동차도색,1130,6470,6.8,69.5,0.66,1.14,15,높음,7600.0,76.3
스크류,카트,11400,42100,32.7,299.8,0.31,0.76,15,높음,53500.0,332.5
스크류,우레탄바퀴,3030,6990,64.5,177.3,2.4,2.77,15,높음,10020.0,241.8
스크류,볼트너트,3630,9070,79.1,145.0,2.41,1.72,15,높음,12700.0,224.1
스크류,자물쇠,4680,16200,18.8,198.0,0.43,1.36,15,높음,20880.0,216.8
스크류,에폭시,8380,21800,17.5,171.0,0.24,0.84,15,높음,30180.0,188.5
스크류,우레탄폼,4900,15600,17.0,141.3,0.4,1.0,15,높음,20500.0,158.3
스크류,소형건조기,1070,5640,7.8,139.4,0.97,2.84,15,높음,6710.0,147.20000000000005
스크류,서랍레일,1840,7300,9.6,86.0,0.6,1.32,15,높음,9140.0,95.6
스크류,파이프규격,3730,3320,13.9,70.7,0.42,2.36,14,높음,7050.0,84.60000000000002
스크류,꺽쇠,2950,4900,11.0,68.7,0.41,1.5,15,높음,7850.0,79.7
스크류,워터펌프,2240,7470,14.1,65.2,0.66,0.88,15,높음,9710.0,79.3
스크류,주방기구,630,1910,15.4,63.5,2.72,3.59,15,높음,2540.0,78.9
스크류,컨베이어,2840,3140,34.9,36.8,1.39,1.27,15,높음,5980.0,71.69999999999997
스크류,매미고리,1140,1910,10.7,46.5,1.06,2.61,15,높음,3050.0,57.2
스크류,힌지,4980,10500,12.8,43.3,0.32,0.55,15,높음,15480.0,56.1
스크류,물펌프,900,3440,5.7,49.0,0.67,1.37,15,높음,4340.0,54.7
스크류,스크류,2200,4180,12.2,40.8,0.63,1.09,15,높음,6380.0,53.0
스크류,우레탄,4150,6720,16.2,36.5,0.44,0.62,15,높음,10870.0,52.7
스크류,찜솥,520,3430,1.7,47.0,0.42,1.58,15,높음,3950.0,48.7
스크류,도가니,4910,32700,4.5,37.5,0.11,0.13,15,높음,37610.0,42.0
스크류,압출기,960,2550,10.3,24.7,1.19,1.01,15,높음,3510.0,35.0
스크류,헨켈,1390,4220,1.7,30.7,0.14,0.82,15,높음,5610.0,32.4
스크류,FPCB,1980,2380,5.5,25.0,0.31,1.2,15,높음,4360.0,30.5
스크류,뎀퍼,750,2220,4.0,25.7,0.6,1.24,15,높음,2970.0,29.7
스크류,리벳못,730,1820,3.1,18.3,0.49,1.11,14,높음,2550.0,21.4
스크류,고정핀,780,1860,4.4,16.3,0.6,0.95,15,높음,2640.0,20.700000000000006
스크류,UVLED,1000,1760,7.6,10.7,0.89,0.71,15,높음,2760.0,18.3
스크류,할로겐램프,1060,2090,4.9,13.3,0.52,0.73,15,높음,3150.0,18.200000000000006
스크류,칼브럭,1040,1690,4.1,13.3,0.44,0.86,15,높음,2730.0,17.4
숙박호실,숙박호실,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
포인트,BCTOP포인트,830,3400,20.0,111.0,2.69,3.7,1,낮음,4230.0,131.0
포인트,레이저포인터,3990,8090,9.4,119.3,0.28,1.65,15,높음,12080.0,128.7
로고간판,로고제작,4620,7990,142.5,325.4,3.33,4.49,15,높음,12610.0,467.9
로고간판,입간판,7840,20000,98.6,348.0,1.41,1.95,15,높음,27840.0,446.6
로고간판,로고디자인,4170,4820,107.1,216.2,2.86,5.19,15,높음,8990.0,323.2999999999999
로고간판,LED간판,1850,6750,28.7,224.8,1.79,3.68,15,높음,8600.0,253.5
로고간판,LED모듈,8350,17500,39.7,199.5,0.5,1.3,15,높음,25850.0,239.2
로고간판,간판제작,1530,2460,43.5,114.0,3.09,5.08,15,높음,3990.0,157.5
로고간판,회사로고,2180,2590,43.7,90.0,2.21,3.97,15,높음,4770.0,133.7
로고간판,브랜딩,5180,5260,37.7,61.5,0.81,1.32,15,높음,10440.0,99.2
로고간판,로고만들기,3600,3400,35.5,61.5,1.09,2.04,15,높음,7000.0,97.0
흡연,흡연,1200,3060,0.0,1.7,0.0,0.07,3,높음,4260.0,1.7
창고,수납정리함,5190,40900,39.5,1188.1,0.85,3.18,15,높음,46090.0,1227.6
창고,원룸꾸미기,3830,9550,78.7,602.0,2.33,6.93,15,높음,13380.0,680.7
창고,이삿짐보관비용,1470,10100,20.6,423.1,1.53,4.56,15,높음,11570.0,443.70000000000016
창고,보관이사,2500,7970,53.7,317.9,2.35,4.36,15,높음,10470.0,371.6
창고,소호사무실,3610,7000,37.0,210.3,1.15,3.37,15,높음,10610.0,247.3
창고,집인테리어,1830,7200,16.7,223.4,1.01,3.39,15,높음,9030.0,240.1
창고,짐보관,770,3160,14.7,199.4,2.11,6.74,15,높음,3930.0,214.1
창고,셀프스토리지,1740,4950,22.5,172.0,1.5,3.93,15,높음,6690.0,194.5
창고,이삿짐보관,980,3870,18.7,165.4,2.11,4.67,15,높음,4850.0,184.1
창고,이삿짐,1460,5450,12.3,170.0,0.93,3.43,15,높음,6910.0,182.3
창고,짐보관서비스,460,2170,10.8,171.2,2.41,8.13,15,높음,2630.0,182.0
창고,위탁판매,5050,8910,51.5,111.5,1.17,1.55,15,높음,13960.0,163.0
창고,이사짐보관비용,620,4040,8.2,142.5,1.52,3.88,15,높음,4660.0,150.7
창고,3PL,5030,3700,65.1,79.8,1.4,2.38,15,높음,8730.0,144.89999999999995
창고,야외창고,450,2470,11.2,132.6,2.75,5.92,15,높음,2920.0,143.79999999999995
창고,창고임대,1970,5360,25.1,118.3,1.43,2.43,15,높음,7330.0,143.4
창고,보관이사비용,1050,5460,9.3,130.0,1.03,2.62,15,높음,6510.0,139.3
창고,단기임대,2040,7040,22.2,98.8,1.2,1.54,15,높음,9080.0,121.0
창고,가평계곡글램핑,460,3220,9.3,97.3,1.66,2.52,13,중간,3680.0,106.6
창고,컨테이너사무실,880,1860,32.6,71.0,3.78,4.13,15,높음,2740.0,103.6
창고,대구경매,1520,3580,10.4,87.8,0.75,2.61,15,높음,5100.0,98.2
창고,창고,4790,13900,7.3,86.8,0.17,0.68,15,높음,18690.0,94.1
창고,이사짐보관,800,2190,14.1,79.6,2.02,4.02,15,높음,2990.0,93.7
창고,옷정리노하우,510,4150,2.7,81.6,0.58,2.04,15,높음,4660.0,84.3
창고,대구부동산,4060,17200,13.3,70.3,0.37,0.45,15,높음,21260.0,83.6
창고,옷정리,1060,5060,3.0,74.5,0.32,1.67,15,높음,6120.0,77.5
창고,간이창고,490,2000,9.6,67.6,2.15,3.79,15,높음,2490.0,77.19999999999997
창고,이불정리,480,3140,1.9,68.5,0.46,2.38,15,높음,3620.0,70.4
창고,공간대여,2020,5580,15.3,48.5,0.82,0.93,15,높음,7600.0,63.8
한글표찰,한글표찰,< 10,< 10,0.0,0.0,0.0,0.0,1,중간,0.0,0.0
벽면꾸미기,욕실리모델링,5320,43700,160.8,2227.4,3.36,5.6,15,높음,49020.0,2388.2000000000007
벽면꾸미기,예쁜인테리어가구,1780,11000,106.5,750.6,6.49,7.46,15,높음,12780.0,857.1
벽면꾸미기,소품샵,4000,31700,77.7,683.5,2.15,2.3,15,높음,35700.0,761.2
벽면꾸미기,원룸꾸미기,3830,9550,78.7,602.0,2.33,6.93,15,높음,13380.0,680.7
벽면꾸미기,돈나무,2810,22200,10.6,384.5,0.42,1.88,15,높음,25010.0,395.1
벽면꾸미기,베란다인테리어,2910,21800,15.0,339.5,0.61,1.73,15,높음,24710.0,354.5
벽면꾸미기,현관인테리어,1560,9720,8.9,184.3,0.65,2.08,15,높음,11280.0,193.2
도어사인,아크릴,14000,26800,178.4,426.0,1.42,1.78,15,높음,40800.0,604.4
도어사인,주차번호판,6290,34000,25.7,436.5,0.44,1.41,15,높음,40290.0,462.2
도어사인,주차금지표지판,3460,11100,46.8,323.3,1.52,3.18,15,높음,14560.0,370.1
도어사인,자동차전화번호판,1330,8470,8.4,192.9,0.66,2.44,15,높음,9800.0,201.3
도어사인,자동차주차번호판,1020,7920,5.7,187.8,0.59,2.5,15,높음,8940.0,193.5
도어사인,차량전화번호판,790,6080,7.6,170.8,1.04,3.01,15,높음,6870.0,178.4
도어사인,차량번호판,1570,9830,5.7,160.7,0.42,1.8,15,높음,11400.0,166.39999999999995
도어사인,자동차악세사리,1250,6510,20.9,145.2,1.83,2.4,15,높음,7760.0,166.1
도어사인,간판제작,1530,2460,43.5,114.0,3.09,5.08,15,높음,3990.0,157.5
도어사인,차량악세사리,1230,8430,10.7,137.0,1.0,1.83,15,높음,9660.0,147.7
도어사인,거실아트월,840,4080,13.3,112.3,1.69,2.95,15,높음,4920.0,125.6
도어사인,문패,1580,4350,17.3,95.0,1.22,2.38,15,높음,5930.0,112.3
도어사인,현판제작,1410,1360,52.7,56.4,4.12,4.5,15,높음,2770.0,109.1
도어사인,예쁜차량용품,380,2200,9.8,97.0,2.8,4.63,15,높음,2580.0,106.8
도어사인,미니간판,810,3190,13.1,93.3,1.86,3.26,15,높음,4000.0,106.4
도어사인,현관문패,310,2530,4.9,97.3,1.83,4.29,15,높음,2840.0,102.2
도어사인,주차금지대,1370,3480,6.7,82.8,0.55,2.73,15,높음,4850.0,89.5
도어사인,새차선물,1010,5500,4.7,84.6,0.52,1.69,15,높음,6510.0,89.3
도어사인,거실벽면인테리어,400,3740,4.9,83.6,1.31,2.44,15,높음,4140.0,88.5
도어사인,자동차핸드폰번호,520,2950,2.3,76.3,0.47,2.74,15,높음,3470.0,78.6
도어사인,도어사인,640,1930,13.0,55.2,2.28,3.07,15,높음,2570.0,68.2
도어사인,카페입간판,590,2950,9.6,54.5,1.66,2.01,15,높음,3540.0,64.1
도어사인,전기타이머,570,1800,6.0,57.3,1.1,3.24,15,높음,2370.0,63.3
도어사인,1인가구,4060,4710,6.7,55.7,0.19,1.19,15,높음,8770.0,62.40000000000001
도어사인,차량핸드폰번호,390,1990,2.5,54.2,0.72,2.95,15,높음,2380.0,56.7
도어사인,미용실간판,350,2280,3.1,53.3,0.91,2.57,15,높음,2630.0,56.4
도어사인,차전화번호,260,2060,1.4,45.4,0.56,2.34,15,높음,2320.0,46.8
도어사인,아크릴꽂이,1220,1210,14.0,32.7,1.26,3.21,15,높음,2430.0,46.7
수제맥주점,수제맥주점,< 10,< 10,0.0,0.0,0.0,0.0,1,중간,0.0,0.0
창문작은간판,창문작은간판,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
24시,24시,1180,5600,0.0,0.0,0.0,0.0,0,낮음,6780.0,0.0
감성간판,무드등,18400,77600,43.8,575.3,0.27,0.84,15,높음,96000.0,619.0999999999998
감성간판,네온사인,4390,15200,42.5,321.2,1.14,2.61,15,높음,19590.0,363.7
감성간판,LED간판,1850,6750,28.7,224.8,1.79,3.68,15,높음,8600.0,253.5
감성간판,간판업체,1000,2980,29.9,157.6,3.43,5.66,15,높음,3980.0,187.5
감성간판,아크릴간판,2520,5160,57.6,114.8,2.63,2.42,15,높음,7680.0,172.4
감성간판,간판제작,1530,2460,43.5,114.0,3.09,5.08,15,높음,3990.0,157.5
감성간판,베너,2280,4770,24.9,115.0,1.24,2.71,15,높음,7050.0,139.9
감성간판,간판만들기,610,2250,17.3,119.4,3.24,5.73,15,높음,2860.0,136.70000000000002
감성간판,미니간판,810,3190,13.1,93.3,1.86,3.26,15,높음,4000.0,106.4
감성간판,네온간판,580,2350,11.8,84.2,2.31,3.95,15,높음,2930.0,96.0
감성간판,돌출간판,1520,3680,15.9,58.0,1.17,1.74,15,높음,5200.0,73.9
감성간판,캠핑문패,580,3240,1.9,71.3,0.4,2.53,15,높음,3820.0,73.2
코로나영업재개,코로나영업재개,< 10,10,0.0,0.0,0.0,0.0,0,낮음,10.0,0.0
창문장식인테리어,창문장식인테리어,< 10,< 10,0.0,0.0,0.0,0.0,0,낮음,0.0,0.0
나래바네온사인,무드등,18400,77600,43.8,575.3,0.27,0.84,15,높음,96000.0,619.0999999999998
나래바네온사인,네온사인주문제작,1210,6160,36.6,361.6,3.59,7.1,15,높음,7370.0,398.20000000000016
나래바네온사인,네온사인,4390,15200,42.5,321.2,1.14,2.61,15,높음,19590.0,363.7
나래바네온사인,LED간판,1850,6750,28.7,224.8,1.79,3.68,15,높음,8600.0,253.5
나래바네온사인,LED바,4400,9780,47.5,148.3,1.23,1.72,15,높음,14180.0,195.8
나래바네온사인,네온조명,580,3280,5.6,105.3,1.01,3.66,15,높음,3860.0,110.9
나래바네온사인,무드등제작,360,1870,7.9,89.7,2.36,5.24,15,높음,2230.0,97.6
나래바네온사인,네온간판,580,2350,11.8,84.2,2.31,3.95,15,높음,2930.0,96.0
나래바네온사인,네온사인만들기,860,4640,4.1,70.8,0.64,2.11,15,높음,5500.0,74.89999999999998
나래바네온사인,네온,1640,4800,7.9,47.5,0.54,1.12,15,높음,6440.0,55.4
나래바네온사인,줄조명,740,3050,3.7,38.1,0.51,1.35,15,높음,3790.0,41.8
캠핑문패,캠핑테이블,21900,157500,64.5,1818.5,0.32,1.2,15,높음,179400.0,1883.0
캠핑문패,차박용품,6780,39600,86.7,1285.2,1.44,3.6,15,높음,46380.0,1371.9
캠핑문패,캠핑폴딩박스,7280,51700,24.3,702.8,0.39,1.45,15,높음,58980.0,727.0999999999997
캠핑문패,감성캠핑용품,2630,14200,65.1,512.3,2.81,3.98,15,높음,16830.0,577.4
캠핑문패,감성캠핑,3310,15800,45.3,454.0,1.58,3.21,15,높음,19110.0,499.3
캠핑문패,가정용해먹,1160,13800,11.5,395.9,1.01,2.85,15,높음,14960.0,407.4
캠핑문패,폴딩박스,8490,35200,22.1,338.5,0.3,1.05,15,높음,43690.0,360.6
캠핑문패,캠핑테이블의자세트,1340,10100,8.8,318.6,0.58,3.04,15,높음,11440.0,327.4000000000001
캠핑문패,차박커튼,1670,9570,14.7,210.9,0.92,2.57,15,높음,11240.0,225.6
캠핑문패,캠핑롤테이블,2520,18000,6.1,203.8,0.28,1.21,15,높음,20520.0,209.9
캠핑문패,아크릴간판,2520,5160,57.6,114.8,2.63,2.42,15,높음,7680.0,172.4
캠핑문패,캠핑우드테이블,970,7380,3.5,168.5,0.42,2.57,15,높음,8350.0,172.0
